"Station","DBKEY","Daily.Date","Data.Value","Qualifier","Revision.Date","Date"
"S77_S","DJ235",2022-05-11,980,"",2022-05-13,2022-05-11
"S77_S","DJ235",2022-05-12,1136,"",2022-05-13,2022-05-12
"S77_S","DJ235",2022-05-13,1232,"",2022-05-14,2022-05-13
"S77_S","DJ235",2022-05-14,1071,"",2022-05-15,2022-05-14
"S77_S","DJ235",2022-05-15,856,"",2022-05-16,2022-05-15
"S77_S","DJ235",2022-05-16,959,"",2022-05-17,2022-05-16
"S77_S","DJ235",2022-05-17,1357,"",2022-05-18,2022-05-17
"S77_S","DJ235",2022-05-18,1317,"",2022-05-19,2022-05-18
"S77_S","DJ235",2022-05-19,1099,"",2022-05-21,2022-05-19
"S77_S","DJ235",2022-05-20,680,"",2022-05-21,2022-05-20
"S77_S","DJ235",2022-05-21,568,"",2022-05-22,2022-05-21
"S77_S","DJ235",2022-05-22,574,"",2022-05-23,2022-05-22
"S77_S","DJ235",2022-05-23,704,"",2022-05-24,2022-05-23
"S77_S","DJ235",2022-05-24,836,"",2022-05-25,2022-05-24
"S77_S","DJ235",2022-05-25,932,"",2022-05-27,2022-05-25
"S77_S","DJ235",2022-05-26,1026,"",2022-06-01,2022-05-26
"S77_S","DJ235",2022-05-27,1474,"",2022-06-01,2022-05-27
"S77_S","DJ235",2022-05-28,NA,"M",2022-05-28,2022-05-28
"S77_S","DJ235",2022-05-29,NA,"M",2022-05-29,2022-05-29
"S77_S","DJ235",2022-05-30,259,"",2022-06-01,2022-05-30
"S77_S","DJ235",2022-05-31,116,"",2022-06-02,2022-05-31
"S77_S","DJ235",2022-06-01,0,"",2022-06-02,2022-06-01
"S77_S","DJ235",2022-06-02,0,"",2022-06-03,2022-06-02
"S77_S","DJ235",2022-06-03,0,"",2022-06-04,2022-06-03
"S77_S","DJ235",2022-06-04,0,"",2022-06-05,2022-06-04
"S77_S","DJ235",2022-06-05,0,"",2022-06-06,2022-06-05
"S77_S","DJ235",2022-06-06,0,"",2022-06-07,2022-06-06
"S77_S","DJ235",2022-06-07,0,"",2022-06-08,2022-06-07
"S77_S","DJ235",2022-06-08,0,"",2022-06-09,2022-06-08
"S77_S","DJ235",2022-06-09,0,"",2022-06-10,2022-06-09
"S77_S","DJ235",2022-06-10,0,"",2022-06-11,2022-06-10
"S77_S","DJ235",2022-06-11,0,"",2022-06-12,2022-06-11
"S77_S","DJ235",2022-06-12,0,"",2022-06-13,2022-06-12
"S77_S","DJ235",2022-06-13,0,"",2022-06-14,2022-06-13
"S77_S","DJ235",2022-06-14,0,"",2022-06-15,2022-06-14
"S77_S","DJ235",2022-06-15,0,"",2022-06-16,2022-06-15
"S77_S","DJ235",2022-06-16,0,"",2022-06-17,2022-06-16
"S77_S","DJ235",2022-06-17,0,"",2022-06-18,2022-06-17
"S77_S","DJ235",2022-06-18,0,"",2022-06-19,2022-06-18
"S77_S","DJ235",2022-06-19,0,"",2022-06-20,2022-06-19
"S77_S","DJ235",2022-06-20,0,"",2022-06-21,2022-06-20
"S77_S","DJ235",2022-06-21,0,"",2022-06-22,2022-06-21
"S77_S","DJ235",2022-06-22,627,"",2022-06-23,2022-06-22
"S77_S","DJ235",2022-06-23,421,"",2022-06-24,2022-06-23
"S77_S","DJ235",2022-06-24,118,"",2022-06-28,2022-06-24
"S77_S","DJ235",2022-06-25,0,"",2022-06-28,2022-06-25
"S77_S","DJ235",2022-06-26,NA,"M",2022-06-26,2022-06-26
"S77_S","DJ235",2022-06-27,NA,"M",2022-06-27,2022-06-27
"S77_S","DJ235",2022-06-28,NA,"M",2022-06-28,2022-06-28
"S77_S","DJ235",2022-06-29,NA,"M",2022-06-29,2022-06-29
"S77_S","DJ235",2022-06-30,0,"",2022-07-01,2022-06-30
"S77_S","DJ235",2022-07-01,0,"",2022-07-02,2022-07-01
"S77_S","DJ235",2022-07-02,0,"",2022-07-03,2022-07-02
"S77_S","DJ235",2022-07-03,0,"",2022-07-04,2022-07-03
"S77_S","DJ235",2022-07-04,NA,"M",2022-07-04,2022-07-04
"S77_S","DJ235",2022-07-05,0,"",2022-07-07,2022-07-05
"S77_S","DJ235",2022-07-06,0,"",2022-07-08,2022-07-06
"S77_S","DJ235",2022-07-07,0,"",2022-07-08,2022-07-07
"S77_S","DJ235",2022-07-08,0,"",2022-07-09,2022-07-08
"S77_S","DJ235",2022-07-09,0,"",2022-07-10,2022-07-09
"S77_S","DJ235",2022-07-10,0,"",2022-07-11,2022-07-10
"S77_S","DJ235",2022-07-11,0,"",2022-07-12,2022-07-11
"S77_S","DJ235",2022-07-12,0,"",2022-07-13,2022-07-12
"S77_S","DJ235",2022-07-13,0,"",2022-07-14,2022-07-13
"S77_S","DJ235",2022-07-14,0,"",2022-07-15,2022-07-14
"S77_S","DJ235",2022-07-15,0,"",2022-07-16,2022-07-15
"S77_S","DJ235",2022-07-16,0,"",2022-07-17,2022-07-16
"S77_S","DJ235",2022-07-17,0,"",2022-07-18,2022-07-17
"S77_S","DJ235",2022-07-18,0,"",2022-07-19,2022-07-18
"S77_S","DJ235",2022-07-19,0,"",2022-07-20,2022-07-19
"S77_S","DJ235",2022-07-20,0,"",2022-07-21,2022-07-20
"S77_S","DJ235",2022-07-21,0,"",2022-07-22,2022-07-21
"S77_S","DJ235",2022-07-22,0,"",2022-07-23,2022-07-22
"S77_S","DJ235",2022-07-23,0,"",2022-07-24,2022-07-23
"S77_S","DJ235",2022-07-24,0,"",2022-07-25,2022-07-24
"S77_S","DJ235",2022-07-25,0,"",2022-07-26,2022-07-25
"S77_S","DJ235",2022-07-26,0,"",2022-07-27,2022-07-26
"S77_S","DJ235",2022-07-27,0,"",2022-07-28,2022-07-27
"S77_S","DJ235",2022-07-28,0,"",2022-07-29,2022-07-28
"S77_S","DJ235",2022-07-29,0,"",2022-07-30,2022-07-29
"S77_S","DJ235",2022-07-30,0,"",2022-07-31,2022-07-30
"S77_S","DJ235",2022-07-31,236,"",2022-08-01,2022-07-31
"S77_S","DJ235",2022-08-01,100,"",2022-08-02,2022-08-01
"S77_S","DJ235",2022-08-02,365,"",2022-08-03,2022-08-02
"S77_S","DJ235",2022-08-03,417,"",2022-08-04,2022-08-03
"S77_S","DJ235",2022-08-04,152,"",2022-08-05,2022-08-04
"S77_S","DJ235",2022-08-05,0,"",2022-08-06,2022-08-05
"S77_S","DJ235",2022-08-06,324,"",2022-08-07,2022-08-06
"S77_S","DJ235",2022-08-07,292,"",2022-08-09,2022-08-07
"S77_S","DJ235",2022-08-08,0,"",2022-08-09,2022-08-08
"S77_S","DJ235",2022-08-09,68,"",2022-08-10,2022-08-09
"S77_S","DJ235",2022-08-10,148,"",2022-08-11,2022-08-10
"S77_S","DJ235",2022-08-11,162,"",2022-08-12,2022-08-11
"S77_S","DJ235",2022-08-12,397,"",2022-08-16,2022-08-12
"S77_S","DJ235",2022-08-13,388,"",2022-08-16,2022-08-13
"S77_S","DJ235",2022-08-14,389,"",2022-08-16,2022-08-14
"S77_S","DJ235",2022-08-15,170,"",2022-08-16,2022-08-15
"S77_S","DJ235",2022-08-16,0,"",2022-08-17,2022-08-16
"S77_S","DJ235",2022-08-17,0,"",2022-08-18,2022-08-17
"S77_S","DJ235",2022-08-18,0,"",2022-08-19,2022-08-18
"S77_S","DJ235",2022-08-19,0,"",2022-08-20,2022-08-19
"S77_S","DJ235",2022-08-20,0,"",2022-08-21,2022-08-20
"S77_S","DJ235",2022-08-21,0,"",2022-08-22,2022-08-21
"S77_S","DJ235",2022-08-22,222,"",2022-08-23,2022-08-22
"S77_S","DJ235",2022-08-23,423,"",2022-08-24,2022-08-23
"S77_S","DJ235",2022-08-24,154,"",2022-08-25,2022-08-24
"S77_S","DJ235",2022-08-25,0,"",2022-08-26,2022-08-25
"S77_S","DJ235",2022-08-26,0,"",2022-08-27,2022-08-26
"S77_S","DJ235",2022-08-27,0,"",2022-08-28,2022-08-27
"S77_S","DJ235",2022-08-28,0,"",2022-08-29,2022-08-28
"S77_S","DJ235",2022-08-29,0,"",2022-08-30,2022-08-29
"S77_S","DJ235",2022-08-30,0,"",2022-08-31,2022-08-30
"S77_S","DJ235",2022-08-31,0,"",2022-09-01,2022-08-31
"S77_S","DJ235",2022-09-01,0,"",2022-09-02,2022-09-01
"S77_S","DJ235",2022-09-02,0,"",2022-09-03,2022-09-02
"S77_S","DJ235",2022-09-03,0,"",2022-09-04,2022-09-03
"S77_S","DJ235",2022-09-04,0,"",2022-09-06,2022-09-04
"S77_S","DJ235",2022-09-05,0,"",2022-09-06,2022-09-05
"S77_S","DJ235",2022-09-06,0,"",2022-09-07,2022-09-06
"S77_S","DJ235",2022-09-07,0,"",2022-09-08,2022-09-07
"S77_S","DJ235",2022-09-08,0,"",2022-09-09,2022-09-08
"S77_S","DJ235",2022-09-09,0,"",2022-09-10,2022-09-09
"S77_S","DJ235",2022-09-10,0,"",2022-09-11,2022-09-10
"S77_S","DJ235",2022-09-11,0,"",2022-09-12,2022-09-11
"S77_S","DJ235",2022-09-12,0,"",2022-09-13,2022-09-12
"S77_S","DJ235",2022-09-13,0,"",2022-09-14,2022-09-13
"S77_S","DJ235",2022-09-14,0,"",2022-09-15,2022-09-14
"S77_S","DJ235",2022-09-15,0,"",2022-09-16,2022-09-15
"S77_S","DJ235",2022-09-16,0,"",2022-09-17,2022-09-16
"S77_S","DJ235",2022-09-17,0,"",2022-09-19,2022-09-17
"S77_S","DJ235",2022-09-18,0,"",2022-09-19,2022-09-18
"S77_S","DJ235",2022-09-19,0,"",2022-09-20,2022-09-19
"S77_S","DJ235",2022-09-20,0,"",2022-09-21,2022-09-20
"S77_S","DJ235",2022-09-21,0,"",2022-09-23,2022-09-21
"S77_S","DJ235",2022-09-22,0,"",2022-09-23,2022-09-22
"S77_S","DJ235",2022-09-23,0,"",2022-09-24,2022-09-23
"S77_S","DJ235",2022-09-24,0,"",2022-09-25,2022-09-24
"S77_S","DJ235",2022-09-25,0,"",2022-09-26,2022-09-25
"S77_S","DJ235",2022-09-26,0,"",2022-09-27,2022-09-26
"S77_S","DJ235",2022-09-27,0,"",2022-09-28,2022-09-27
"S77_S","DJ235",2022-09-28,0,"",2022-09-29,2022-09-28
"S77_S","DJ235",2022-09-29,0,"",2022-09-30,2022-09-29
"S77_S","DJ235",2022-09-30,0,"",2022-10-01,2022-09-30
"S77_S","DJ235",2022-10-01,0,"",2022-10-02,2022-10-01
"S77_S","DJ235",2022-10-02,0,"",2022-10-03,2022-10-02
"S77_S","DJ235",2022-10-03,0,"",2022-10-04,2022-10-03
"S77_S","DJ235",2022-10-04,0,"",2022-10-05,2022-10-04
"S77_S","DJ235",2022-10-05,0,"",2022-10-06,2022-10-05
"S77_S","DJ235",2022-10-06,0,"",2022-10-07,2022-10-06
"S77_S","DJ235",2022-10-07,0,"",2022-10-08,2022-10-07
"S77_S","DJ235",2022-10-08,0,"",2022-10-09,2022-10-08
"S77_S","DJ235",2022-10-09,0,"",2022-10-10,2022-10-09
"S77_S","DJ235",2022-10-10,0,"",2022-10-11,2022-10-10
"S77_S","DJ235",2022-10-11,0,"",2022-10-12,2022-10-11
"S77_S","DJ235",2022-10-12,0,"",2022-10-13,2022-10-12
"S77_S","DJ235",2022-10-13,0,"",2022-10-14,2022-10-13
"S77_S","DJ235",2022-10-14,0,"",2022-10-15,2022-10-14
"S77_S","DJ235",2022-10-15,0,"",2022-10-16,2022-10-15
"S77_S","DJ235",2022-10-16,0,"",2022-10-17,2022-10-16
"S77_S","DJ235",2022-10-17,0,"",2022-10-18,2022-10-17
"S77_S","DJ235",2022-10-18,0,"",2022-10-19,2022-10-18
"S77_S","DJ235",2022-10-19,0,"",2022-10-20,2022-10-19
"S77_S","DJ235",2022-10-20,0,"",2022-10-21,2022-10-20
"S77_S","DJ235",2022-10-21,0,"",2022-10-22,2022-10-21
"S77_S","DJ235",2022-10-22,0,"",2022-10-23,2022-10-22
"S77_S","DJ235",2022-10-23,0,"",2022-10-24,2022-10-23
"S77_S","DJ235",2022-10-24,0,"",2022-10-25,2022-10-24
"S77_S","DJ235",2022-10-25,0,"",2022-10-26,2022-10-25
"S77_S","DJ235",2022-10-26,0,"",2022-10-27,2022-10-26
"S77_S","DJ235",2022-10-27,0,"",2022-10-28,2022-10-27
"S77_S","DJ235",2022-10-28,0,"",2022-10-29,2022-10-28
"S77_S","DJ235",2022-10-29,0,"",2022-10-30,2022-10-29
"S77_S","DJ235",2022-10-30,0,"",2022-10-31,2022-10-30
"S77_S","DJ235",2022-10-31,1085,"",2022-11-01,2022-10-31
"S77_S","DJ235",2022-11-01,860,"",2022-11-02,2022-11-01
"S77_S","DJ235",2022-11-02,0,"",2022-11-03,2022-11-02
"S77_S","DJ235",2022-11-03,0,"",2022-11-04,2022-11-03
"S77_S","DJ235",2022-11-04,186,"",2022-11-05,2022-11-04
"S77_S","DJ235",2022-11-05,354,"",2022-11-06,2022-11-05
"S77_S","DJ235",2022-11-06,201,"",2022-11-07,2022-11-06
"S77_S","DJ235",2022-11-07,53,"",2022-11-08,2022-11-07
"S77_S","DJ235",2022-11-08,0,"",2022-11-09,2022-11-08
"S77_S","DJ235",2022-11-09,0,"",2022-11-10,2022-11-09
"S77_S","DJ235",2022-11-10,0,"",2022-11-11,2022-11-10
"S77_S","DJ235",2022-11-11,0,"",2022-11-12,2022-11-11
"S77_S","DJ235",2022-11-12,0,"",2022-11-13,2022-11-12
"S77_S","DJ235",2022-11-13,0,"",2022-11-14,2022-11-13
"S77_S","DJ235",2022-11-14,0,"",2022-11-15,2022-11-14
"S77_S","DJ235",2022-11-15,0,"",2022-11-16,2022-11-15
"S77_S","DJ235",2022-11-16,0,"",2022-11-17,2022-11-16
"S77_S","DJ235",2022-11-17,0,"",2022-11-18,2022-11-17
"S77_S","DJ235",2022-11-18,0,"",2022-11-19,2022-11-18
"S77_S","DJ235",2022-11-19,0,"",2022-11-20,2022-11-19
"S77_S","DJ235",2022-11-20,0,"",2022-11-21,2022-11-20
"S77_S","DJ235",2022-11-21,0,"",2022-11-22,2022-11-21
"S77_S","DJ235",2022-11-22,0,"",2022-11-23,2022-11-22
"S77_S","DJ235",2022-11-23,0,"",2022-11-24,2022-11-23
"S77_S","DJ235",2022-11-24,0,"",2022-11-25,2022-11-24
"S77_S","DJ235",2022-11-25,0,"",2022-11-26,2022-11-25
"S77_S","DJ235",2022-11-26,0,"",2022-11-28,2022-11-26
"S77_S","DJ235",2022-11-27,0,"",2022-11-28,2022-11-27
"S77_S","DJ235",2022-11-28,268,"",2022-11-29,2022-11-28
"S77_S","DJ235",2022-11-29,486,"",2022-11-30,2022-11-29
"S77_S","DJ235",2022-11-30,2161,"",2022-12-01,2022-11-30
"S77_S","DJ235",2022-12-01,2095,"",2022-12-02,2022-12-01
"S77_S","DJ235",2022-12-02,1841,"",2022-12-03,2022-12-02
"S77_S","DJ235",2022-12-03,1964,"",2022-12-04,2022-12-03
"S77_S","DJ235",2022-12-04,1738,"",2022-12-05,2022-12-04
"S77_S","DJ235",2022-12-05,1760,"",2022-12-06,2022-12-05
"S77_S","DJ235",2022-12-06,1390,"",2022-12-07,2022-12-06
"S77_S","DJ235",2022-12-07,1450,"",2022-12-08,2022-12-07
"S77_S","DJ235",2022-12-08,1177,"",2022-12-09,2022-12-08
"S77_S","DJ235",2022-12-09,405,"",2022-12-10,2022-12-09
"S77_S","DJ235",2022-12-10,490,"",2022-12-11,2022-12-10
"S77_S","DJ235",2022-12-11,618,"",2022-12-12,2022-12-11
"S77_S","DJ235",2022-12-12,2032,"",2022-12-13,2022-12-12
"S77_S","DJ235",2022-12-13,2050,"",2022-12-14,2022-12-13
"S77_S","DJ235",2022-12-14,2056,"",2022-12-15,2022-12-14
"S77_S","DJ235",2022-12-15,685,"",2022-12-16,2022-12-15
"S77_S","DJ235",2022-12-16,0,"",2022-12-17,2022-12-16
"S77_S","DJ235",2022-12-17,1304,"",2022-12-18,2022-12-17
"S77_S","DJ235",2022-12-18,1867,"",2022-12-19,2022-12-18
"S77_S","DJ235",2022-12-19,1639,"",2022-12-20,2022-12-19
"S77_S","DJ235",2022-12-20,1372,"",2022-12-21,2022-12-20
"S77_S","DJ235",2022-12-21,589,"",2022-12-22,2022-12-21
"S77_S","DJ235",2022-12-22,530,"",2022-12-23,2022-12-22
"S77_S","DJ235",2022-12-23,346,"",2022-12-25,2022-12-23
"S77_S","DJ235",2022-12-24,1455,"",2022-12-25,2022-12-24
"S77_S","DJ235",2022-12-25,2397,"",2022-12-26,2022-12-25
"S77_S","DJ235",2022-12-26,2409,"",2022-12-27,2022-12-26
"S77_S","DJ235",2022-12-27,878,"",2022-12-28,2022-12-27
"S77_S","DJ235",2022-12-28,178,"",2022-12-29,2022-12-28
"S77_S","DJ235",2022-12-29,1138,"",2022-12-30,2022-12-29
"S77_S","DJ235",2022-12-30,479,"",2022-12-31,2022-12-30
"S77_S","DJ235",2022-12-31,311,"",2023-01-02,2022-12-31
"S77_S","DJ235",2023-01-01,2021,"",2023-01-02,2023-01-01
"S77_S","DJ235",2023-01-02,2391,"",2023-01-03,2023-01-02
"S77_S","DJ235",2023-01-03,1411,"",2023-01-04,2023-01-03
"S77_S","DJ235",2023-01-04,811,"",2023-01-05,2023-01-04
"S77_S","DJ235",2023-01-05,709,"",2023-01-06,2023-01-05
"S77_S","DJ235",2023-01-06,734,"",2023-01-07,2023-01-06
"S77_S","DJ235",2023-01-07,1054,"",2023-01-08,2023-01-07
"S77_S","DJ235",2023-01-08,754,"",2023-01-10,2023-01-08
"S77_S","DJ235",2023-01-09,881,"",2023-03-11,2023-01-09
"S77_S","DJ235",2023-01-10,1595,"",2023-01-11,2023-01-10
"S77_S","DJ235",2023-01-11,2307,"",2023-01-12,2023-01-11
"S77_S","DJ235",2023-01-12,2181,"",2023-01-13,2023-01-12
"S77_S","DJ235",2023-01-13,1744,"",2023-01-14,2023-01-13
"S77_S","DJ235",2023-01-14,1286,"",2023-01-15,2023-01-14
"S77_S","DJ235",2023-01-15,973,"",2023-01-16,2023-01-15
"S77_S","DJ235",2023-01-16,2001,"",2023-01-17,2023-01-16
"S77_S","DJ235",2023-01-17,2304,"",2023-01-18,2023-01-17
"S77_S","DJ235",2023-01-18,1661,"",2023-01-19,2023-01-18
"S77_S","DJ235",2023-01-19,1573,"",2023-01-20,2023-01-19
"S77_S","DJ235",2023-01-20,940,"",2023-01-21,2023-01-20
"S77_S","DJ235",2023-01-21,826,"",2023-01-22,2023-01-21
"S77_S","DJ235",2023-01-22,691,"",2023-01-23,2023-01-22
"S77_S","DJ235",2023-01-23,484,"",2023-01-24,2023-01-23
"S77_S","DJ235",2023-01-24,1369,"",2023-01-26,2023-01-24
"S77_S","DJ235",2023-01-25,1669,"",2023-01-26,2023-01-25
"S77_S","DJ235",2023-01-26,1692,"",2023-01-27,2023-01-26
"S77_S","DJ235",2023-01-27,1660,"",2023-01-28,2023-01-27
"S77_S","DJ235",2023-01-28,1295,"",2023-01-29,2023-01-28
"S77_S","DJ235",2023-01-29,946,"",2023-01-30,2023-01-29
"S77_S","DJ235",2023-01-30,675,"",2023-01-31,2023-01-30
"S77_S","DJ235",2023-01-31,1323,"",2023-02-01,2023-01-31
"S77_S","DJ235",2023-02-01,2184,"",2023-02-02,2023-02-01
"S77_S","DJ235",2023-02-02,2382,"",2023-02-03,2023-02-02
"S77_S","DJ235",2023-02-03,1498,"",2023-02-04,2023-02-03
"S77_S","DJ235",2023-02-04,1356,"",2023-02-05,2023-02-04
"S77_S","DJ235",2023-02-05,1039,"",2023-02-07,2023-02-05
"S77_S","DJ235",2023-02-06,681,"",2023-02-07,2023-02-06
"S77_S","DJ235",2023-02-07,957,"",2023-02-08,2023-02-07
"S77_S","DJ235",2023-02-08,1909,"",2023-02-09,2023-02-08
"S77_S","DJ235",2023-02-09,1885,"",2023-02-10,2023-02-09
"S77_S","DJ235",2023-02-10,1666,"",2023-02-11,2023-02-10
"S77_S","DJ235",2023-02-11,1554,"",2023-02-12,2023-02-11
"S77_S","DJ235",2023-02-12,1583,"",2023-02-15,2023-02-12
"S77_S","DJ235",2023-02-13,1804,"",2023-02-15,2023-02-13
"S77_S","DJ235",2023-02-14,2172,"",2023-02-16,2023-02-14
"S77_S","DJ235",2023-02-15,2841,"",2023-02-17,2023-02-15
"S77_S","DJ235",2023-02-16,2928,"",2023-02-18,2023-02-16
"S77_S","DJ235",2023-02-17,2904,"",2023-02-22,2023-02-17
"S77_S","DJ235",2023-02-18,2883,"",2023-02-22,2023-02-18
"S77_S","DJ235",2023-02-19,2844,"",2023-02-22,2023-02-19
"S77_S","DJ235",2023-02-20,2856,"",2023-02-22,2023-02-20
"S77_S","DJ235",2023-02-21,2949,"",2023-02-23,2023-02-21
"S77_S","DJ235",2023-02-22,2631,"",2023-02-24,2023-02-22
"S77_S","DJ235",2023-02-23,2564,"",2023-02-24,2023-02-23
"S77_S","DJ235",2023-02-24,2330,"",2023-02-25,2023-02-24
"S77_S","DJ235",2023-02-25,2085,"",2023-02-26,2023-02-25
"S77_S","DJ235",2023-02-26,772,"",2023-02-27,2023-02-26
"S77_S","DJ235",2023-02-27,1064,"",2023-02-28,2023-02-27
"S77_S","DJ235",2023-02-28,1912,"",2023-03-01,2023-02-28
"S77_S","DJ235",2023-03-01,2468,"",2023-03-02,2023-03-01
"S77_S","DJ235",2023-03-02,2774,"",2023-03-03,2023-03-02
"S77_S","DJ235",2023-03-03,1847,"",2023-03-04,2023-03-03
"S77_S","DJ235",2023-03-04,1380,"",2023-03-05,2023-03-04
"S77_S","DJ235",2023-03-05,1244,"",2023-03-06,2023-03-05
"S77_S","DJ235",2023-03-06,1238,"",2023-03-07,2023-03-06
"S77_S","DJ235",2023-03-07,1532,"",2023-03-09,2023-03-07
"S77_S","DJ235",2023-03-08,2250,"",2023-03-09,2023-03-08
"S77_S","DJ235",2023-03-09,2386,"",2023-03-10,2023-03-09
"S77_S","DJ235",2023-03-10,1949,"",2023-03-11,2023-03-10
"S77_S","DJ235",2023-03-11,1472,"",2023-03-12,2023-03-11
"S77_S","DJ235",2023-03-12,1366,"",2023-03-13,2023-03-12
"S77_S","DJ235",2023-03-13,1509,"",2023-03-14,2023-03-13
"S77_S","DJ235",2023-03-14,1735,"",2023-03-15,2023-03-14
"S77_S","DJ235",2023-03-15,1898,"",2023-03-16,2023-03-15
"S77_S","DJ235",2023-03-16,2534,"",2023-03-17,2023-03-16
"S77_S","DJ235",2023-03-17,1742,"",2023-03-18,2023-03-17
"S77_S","DJ235",2023-03-18,1278,"",2023-03-19,2023-03-18
"S77_S","DJ235",2023-03-19,1258,"",2023-03-20,2023-03-19
"S77_S","DJ235",2023-03-20,1460,"",2023-03-21,2023-03-20
"S77_S","DJ235",2023-03-21,1955,"",2023-03-22,2023-03-21
"S77_S","DJ235",2023-03-22,2370,"",2023-03-23,2023-03-22
"S77_S","DJ235",2023-03-23,2328,"",2023-03-24,2023-03-23
"S77_S","DJ235",2023-03-24,1811,"",2023-03-27,2023-03-24
"S77_S","DJ235",2023-03-25,1402,"",2023-03-27,2023-03-25
"S77_S","DJ235",2023-03-26,1434,"",2023-03-27,2023-03-26
"S77_S","DJ235",2023-03-27,1484,"",2023-03-28,2023-03-27
"S77_S","DJ235",2023-03-28,2064,"",2023-03-29,2023-03-28
"S77_S","DJ235",2023-03-29,2717,"",2023-03-30,2023-03-29
"S77_S","DJ235",2023-03-30,2299,"",2023-03-31,2023-03-30
"S77_S","DJ235",2023-03-31,1659,"",2023-04-01,2023-03-31
"S77_S","DJ235",2023-04-01,1464,"",2023-04-04,2023-04-01
"S77_S","DJ235",2023-04-02,2023,"",2023-04-04,2023-04-02
"S77_S","DJ235",2023-04-03,2290,"",2023-04-04,2023-04-03
"S77_S","DJ235",2023-04-04,2441,"",2023-04-05,2023-04-04
"S77_S","DJ235",2023-04-05,2058,"",2023-04-06,2023-04-05
"S77_S","DJ235",2023-04-06,1485,"",2023-04-07,2023-04-06
"S77_S","DJ235",2023-04-07,1380,"",2023-04-08,2023-04-07
"S77_S","DJ235",2023-04-08,1574,"",2023-04-09,2023-04-08
"S77_S","DJ235",2023-04-09,1650,"",2023-04-10,2023-04-09
"S77_S","DJ235",2023-04-10,2262,"",2023-04-12,2023-04-10
"S77_S","DJ235",2023-04-11,1985,"",2023-04-13,2023-04-11
"S77_S","DJ235",2023-04-12,1149,"",2023-04-13,2023-04-12
"S77_S","DJ235",2023-04-13,488,"",2023-04-14,2023-04-13
"S77_S","DJ235",2023-04-14,442,"",2023-04-15,2023-04-14
"S77_S","DJ235",2023-04-15,584,"",2023-04-16,2023-04-15
"S77_S","DJ235",2023-04-16,896,"",2023-04-17,2023-04-16
"S77_S","DJ235",2023-04-17,380,"",2023-04-18,2023-04-17
"S77_S","DJ235",2023-04-18,0,"",2023-04-19,2023-04-18
"S77_S","DJ235",2023-04-19,0,"",2023-04-20,2023-04-19
"S77_S","DJ235",2023-04-20,166,"",2023-04-21,2023-04-20
"S77_S","DJ235",2023-04-21,339,"",2023-04-22,2023-04-21
"S77_S","DJ235",2023-04-22,708,"",2023-04-23,2023-04-22
"S77_S","DJ235",2023-04-23,1065,"",2023-04-24,2023-04-23
"S77_S","DJ235",2023-04-24,1588,"",2023-04-25,2023-04-24
"S77_S","DJ235",2023-04-25,1221,"",2023-04-26,2023-04-25
"S77_S","DJ235",2023-04-26,878,"",2023-04-27,2023-04-26
"S77_S","DJ235",2023-04-27,1142,"",2023-04-29,2023-04-27
"S77_S","DJ235",2023-04-28,527,"",2023-04-29,2023-04-28
"S77_S","DJ235",2023-04-29,723,"",2023-05-01,2023-04-29
"S77_S","DJ235",2023-04-30,906,"",2023-05-01,2023-04-30
"S77_S","DJ235",2023-05-01,1122,"",2023-05-02,2023-05-01
"S77_S","DJ235",2023-05-02,1950,"",2023-05-03,2023-05-02
"S77_S","DJ235",2023-05-03,1966,"",2023-05-05,2023-05-03
"S77_S","DJ235",2023-05-04,1110,"",2023-05-05,2023-05-04
"S77_S","DJ235",2023-05-05,893,"",2023-05-06,2023-05-05
"S77_S","DJ235",2023-05-06,1406,"",2023-05-07,2023-05-06
"S77_S","DJ235",2023-05-07,1936,"",2023-05-08,2023-05-07
"S77_S","DJ235",2023-05-08,1457,"",2023-05-09,2023-05-08
"S77_S","DJ235",2023-05-09,2042,"",2023-05-10,2023-05-09
"S77_S","DJ235",2023-05-10,2702,"",2023-05-11,2023-05-10
"S77_S","DJ235",2023-05-11,2690,"",2023-05-12,2023-05-11
"S77_S","DJ235",2023-05-12,2095,"",2023-05-13,2023-05-12
"S77_S","DJ235",2023-05-13,1770,"",2023-05-15,2023-05-13
"S77_S","DJ235",2023-05-14,1051,"",2023-05-15,2023-05-14
"S77_S","DJ235",2023-05-15,1367,"",2023-05-16,2023-05-15
"S77_S","DJ235",2023-05-16,2214,"",2023-05-17,2023-05-16
"S77_S","DJ235",2023-05-17,2762,"",2023-05-18,2023-05-17
"S77_S","DJ235",2023-05-18,2764,"",2023-05-19,2023-05-18
"S77_S","DJ235",2023-05-19,2872,"",2023-05-20,2023-05-19
"S77_S","DJ235",2023-05-20,2401,"",2023-05-21,2023-05-20
"S77_S","DJ235",2023-05-21,793,"",2023-05-22,2023-05-21
"S77_S","DJ235",2023-05-22,NA,"M",2023-05-22,2023-05-22
"S77_S","DJ235",2023-05-23,NA,"M",2023-05-23,2023-05-23
"S77_S","DJ235",2023-05-24,NA,"M",2023-05-24,2023-05-24
"S77_S","DJ235",2023-05-25,NA,"M",2023-05-25,2023-05-25
"S77_S","DJ235",2023-05-26,NA,"M",2023-05-26,2023-05-26
"S77_S","DJ235",2023-05-27,NA,"M",2023-05-27,2023-05-27
"S77_S","DJ235",2023-05-28,NA,"M",2023-05-28,2023-05-28
